D:\data\MAPPING\JULY20A-GARTNET.b\MAPPING.d
Intensity Vs Time,CPS
Acquired      : 2016/7/20 14:58:22 using Batch JULY20A-GARTNET.b
Time [Sec],Li7,B11,Na23,Mg25,Al27,Si29,P31,K39,Ca42,Sc45,Ti49,V51,Cr53,Mn55,Fe57,Co59,Ni60,Cu63,Zn66,Ga71,Rb85,Sr88,Y89,Zr90,Sn118,Ba137,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf178,Ta181,W182,Au197,Pb208,Th232,U238
318.5660,3100.31,15708.09,371305.86,171367.43,113975311.55,5496665.28,45769.59,382123.10,5036348.53,5300.94,305920.21,277778.47,155209.42,28880586.18,5386744.86,2700.25,1200.05,9102.82,36645.70,24520.54,700.02,12905.76,32035.48,43264.72,7602.04,1300.06,1400.07,27026.11,14807.85,19814.09,5701.17,4800.83,4000.58,2200.18,3500.44,1700.11,700.02,400.01,600.01,400.01,600.01,100.00,200.00,0.00,55113.23,7502.13,2300.20
319.1641,2300.17,3800.47,387299.83,161863.37,123780858.54,4962764.21,43863.92,334297.19,5383132.42,7601.94,226312.13,270852.05,133196.55,28440177.86,5400052.44,2600.23,1400.07,10203.54,39854.05,23919.55,1200.05,8102.27,28628.34,38852.20,12005.08,800.02,1200.05,32036.69,15308.39,23920.54,6501.52,4400.70,4100.61,2300.19,2400.21,700.02,1500.08,200.00,400.01,400.01,400.01,0.00,400.01,0.00,52000.81,5701.23,2700.28
319.7621,3400.38,3100.32,292707.35,196673.18,128096948.98,5639034.60,46973.29,256583.64,5002452.90,5400.98,187375.20,258433.28,108697.61,30371270.95,4827331.74,2600.23,1500.08,13205.93,33037.15,20914.95,700.02,7401.89,18812.24,33338.45,10904.19,16309.49,1900.13,29130.33,13306.34,17711.26,4900.86,3600.47,3200.37,1000.04,1500.08,2100.16,1200.05,600.01,600.01,400.01,200.00,100.00,300.00,100.00,48788.75,5501.15,1600.10
320.3602,1900.12,2000.13,294032.71,172176.56,122848842.23,5192731.38,43161.89,418169.09,4663383.33,6601.46,165113.22,236268.02,347429.74,28972127.05,4504652.28,1200.05,1500.08,13005.75,29830.29,26524.03,2200.17,8102.27,16609.54,24921.49,10103.60,2800.28,1300.06,35144.14,15008.06,22918.85,5801.21,5501.09,2200.18,1700.10,1400.07,1500.08,600.01,0.00,100.00,200.00,100.00,0.00,700.02,0.00,57322.47,4300.70,2400.22
320.9582,2800.26,1400.06,344993.21,158326.14,121221856.07,5573585.96,47876.14,310491.89,4890600.42,5200.91,147529.50,197101.72,698918.70,28227183.27,4657583.50,2800.27,1900.12,11704.66,33237.60,21816.26,900.03,6001.25,11004.19,22517.54,10704.04,8402.52,1400.07,31936.46,15608.72,18912.84,4000.58,4200.64,1600.09,800.02,1300.06,800.02,300.00,100.00,500.01,200.00,100.00,0.00,200.00,100.00,53908.33,3600.49,800.02
321.5563,1700.09,2100.14,326182.37,131571.02,125211988.99,4702591.64,43964.21,234830.40,4789994.98,4200.59,105070.56,175634.35,240436.87,25879124.55,3900358.46,2400.20,1300.06,4300.63,17310.20,23218.42,700.02,10904.11,8002.22,18912.38,10003.53,5401.04,1000.04,29130.33,14107.12,16810.15,3400.42,2800.28,1800.12,1000.04,500.01,200.00,500.01,200.00,100.00,100.00,600.01,200.00,100.00,0.00,38956.61,3400.44,1600.10
322.1543,2300.17,900.03,257474.71,124713.16,129002761.72,5197242.85,38950.41,200536.34,4824611.57,3300.37,103862.10,162788.96,28327.08,28781338.91,4370398.79,1500.08,1400.07,3200.35,23719.16,20013.69,300.00,2000.14,11404.50,26724.71,14006.92,600.01,1700.10,30032.24,13306.34,19113.11,3400.42,2400.21,1700.10,1100.04,1000.04,400.01,300.00,500.01,400.01,0.00,200.00,0.00,300.00,100.00,46179.52,3000.34,900.03
322.7524,1900.12,1700.09,309129.52,130764.05,129412560.02,5712517.96,41958.49,418580.32,4551602.94,4700.74,97619.94,143592.11,796148.39,25227200.54,3596898.45,3400.39,800.02,7301.81,18411.54,17810.84,4200.61,3800.50,9102.87,25121.84,15108.05,800.02,1300.06,26324.77,13306.34,20715.40,2500.22,3400.42,2100.16,700.02,700.02,300.00,500.01,200.00,200.00,100.00,800.02,200.00,700.02,0.00,47785.14,2400.22,1700.11
323.3504,2000.13,4000.52,346220.80,155193.86,127046686.39,5450637.47,43763.62,740080.18,4935743.09,5501.02,101344.78,142077.62,315591.26,27603762.52,4042431.63,2400.20,1900.12,13606.29,29730.09,19713.28,4800.80,12705.58,9002.80,28427.96,16509.61,1900.13,1400.07,33039.02,15108.17,21516.62,3600.47,2800.28,1600.09,1200.05,500.01,600.01,300.00,200.00,400.01,0.00,700.02,100.00,800.02,0.00,68675.72,3400.44,1000.04
323.9485,3200.33,6101.22,422422.12,211775.49,121130143.57,5256719.16,43462.75,1052925.88,5286039.11,5000.84,105271.97,168957.42,400238.45,27961930.79,4585946.31,2800.27,2700.25,23418.64,58416.05,18912.22,9703.25,23919.77,8602.56,26925.08,20114.26,5901.24,1700.10,31335.10,18312.00,22117.56,4100.60,3500.44,1800.12,700.02,1300.06,400.01,800.02,100.00,200.00,300.00,900.03,0.00,1700.11,0.00,95741.17,4200.67,2100.17
324.5465,3500.40,17309.82,555214.55,228212.50,109062045.97,5374092.75,40654.91,1111091.89,4490815.34,5601.05,118672.49,166833.57,2520432.42,28791413.83,4702381.77,3500.42,2700.25,25622.31,102557.17,27425.69,8202.32,31634.57,11404.50,37147.73,18812.48,5801.20,2600.24,32237.14,16709.99,21316.31,5200.97,4500.73,2800.28,1100.04,1400.07,700.02,500.01,400.01,300.00,0.00,600.01,100.00,900.03,100.00,67268.60,3900.58,2300.20
325.1446,8402.31,39651.51,847621.09,491680.81,120501556.10,5246815.39,45468.67,1341215.07,4700049.52,7601.94,151165.81,191326.81,3200275.76,28584230.82,5052135.68,4900.81,3900.52,59118.62,186680.03,24520.54,8302.38,25823.04,18311.60,43365.02,23219.00,3100.34,2200.17,31736.00,18512.26,29932.15,4800.83,5100.94,2900.30,1100.04,1900.13,1000.04,500.01,400.01,100.00,400.01,1500.08,0.00,400.01,0.00,62244.38,4600.80,3100.37
325.7426,12705.28,29027.62,1236907.37,642073.63,113063512.46,5778578.88,45970.20,1271171.57,4781703.89,10803.92,158036.82,191428.09,3122577.10,26988995.58,5223544.42,6301.35,3800.49,62131.00,186274.93,22317.02,5401.01,24821.29,13706.50,49685.34,17711.06,8802.77,1700.10,34141.66,20615.21,26525.25,4800.83,6201.39,2500.23,1200.05,2000.15,900.03,800.02,200.00,500.01,0.00,800.02,200.00,1300.06,0.00,54711.58,3900.58,2600.26
326.3406,14006.41,7301.75,835107.57,620602.88,115192573.97,5423557.87,47173.92,985535.77,5080708.44,6301.33,155914.55,200446.13,1490802.07,27336649.87,5349142.10,5300.95,4000.54,50486.53,180503.45,23719.22,3600.45,14307.08,16108.98,48681.93,18612.21,1400.07,2200.17,44871.94,20314.77,28328.80,6401.47,5100.94,2100.16,1900.13,1400.07,1100.04,500.01,300.00,100.00,300.00,300.00,100.00,600.01,0.00,45075.77,3400.44,2300.20
326.9387,8502.36,2500.21,428180.81,361068.12,110667099.95,5749769.87,49581.65,697611.93,5013978.03,5200.91,153085.34,202169.29,453557.72,27609343.02,4817086.08,1900.12,2500.21,20113.75,57311.71,16909.77,5100.90,8802.68,11104.27,41559.73,20715.13,2600.24,1400.07,34141.66,19613.76,27226.60,5901.25,5601.13,2600.24,1100.04,1100.04,1100.04,500.01,200.00,300.00,200.00,1600.09,100.00,500.01,200.00,84968.82,4500.77,3100.37
327.5367,3600.42,12405.05,686966.02,190089.62,117639039.57,5300899.41,45167.77,811233.74,4754719.22,7902.10,201153.77,228446.83,498866.50,28919857.59,4879325.53,3700.46,3500.42,52995.34,129670.45,24821.05,3600.45,41559.65,19713.44,62635.57,21115.72,6401.46,3100.34,38452.84,20515.06,23019.02,5000.90,5401.05,2700.26,2400.21,2500.23,1200.05,1000.04,500.01,900.03,600.01,1000.04,300.00,1100.04,0.00,292153.81,3700.52,3600.49
328.1348,5701.06,73577.17,2068372.85,305766.36,109831046.24,5490284.76,42259.33,989078.13,5280889.36,14006.59,240634.79,265353.96,1313606.74,28598430.46,5011671.21,4200.60,3200.35,125130.20,317600.46,22617.48,5300.97,41960.80,31634.59,75094.78,19213.01,5701.16,3000.32,29030.12,25723.67,25523.38,7502.02,5801.21,4000.58,2700.26,2000.15,2900.31,2500.23,900.03,1400.07,900.03,2000.15,200.00,900.03,0.00,53607.13,3800.55,5201.03
328.7328,8002.09,60218.73,1980199.48,472481.88,113767238.14,5094424.15,48177.09,747662.78,4648716.85,17810.65,338618.70,266270.17,148638.41,30746550.41,5066326.51,5200.92,4200.60,350631.62,262527.73,22917.94,4300.64,31233.70,60727.36,97125.58,12905.87,37550.29,2200.17,20214.61,13606.63,17310.76,5401.05,5200.98,2800.28,4100.61,5100.94,4200.64,3400.42,1200.05,1900.13,1200.05,2000.15,400.01,1600.09,0.00,71490.40,3600.49,6501.61
329.3309,6501.38,128035.56,1815907.88,588452.73,121767710.55,5061898.55,47173.92,950810.64,4983275.24,19312.52,475392.48,338317.11,187074.65,32163695.15,5301788.30,6501.43,3600.44,82229.30,197520.57,23418.74,5501.04,35242.90,76703.06,136946.39,14507.42,8302.46,3100.34,18111.73,10904.26,17210.63,5801.21,4500.73,4000.58,4100.61,4700.80,2600.25,3600.47,2100.16,2500.23,1200.05,2200.18,200.00,400.01,0.00,61842.53,2900.32,6701.71
329.9290,6301.30,52088.86,1439254.06,429937.99,111126077.88,5421592.16,44666.28,1038250.68,4622381.05,15808.39,515601.81,308680.81,783815.72,35723864.60,5245142.75,7501.91,4700.75,44366.84,147538.04,23218.42,3100.33,18311.59,67557.58,123929.59,14907.84,6301.42,2000.14,22718.45,11704.90,21216.16,6901.71,4300.67,4500.73,4300.67,4900.87,3500.45,2200.18,1000.04,1700.11,900.03,2500.23,0.00,200.00,0.00,50796.20,5801.28,5901.32
330.5270,5400.95,9102.72,649187.12,344998.71,129529038.09,5889195.99,44265.09,457414.00,4913176.90,17710.53,493364.89,299699.29,1386309.18,33508085.51,5317498.32,7201.76,2100.15,31233.14,105679.20,26123.31,2700.25,10203.60,55305.65,116367.05,12005.08,15608.70,1900.13,22718.45,10503.95,23419.69,6201.38,5501.09,3900.55,2800.28,4200.64,2700.27,2300.19,300.00,2000.15,900.03,1600.09,400.01,600.01,0.00,58025.49,4100.64,4600.81
331.1250,2000.13,7802.00,464531.05,233695.46,117666649.18,5960939.22,44465.68,405733.28,4543198.56,16108.71,388416.14,298679.00,1743199.34,28417636.36,5475517.03,3200.35,2000.14,18411.52,55705.54,22417.17,2100.15,23218.63,34841.96,89476.39,13506.43,2700.26,1300.06,23219.28,15308.39,21416.46,5301.01,4900.87,3100.35,1900.13,2400.21,2000.15,1600.09,700.02,1100.04,700.02,1600.09,400.01,500.01,200.00,71289.33,3900.58,2900.32
331.7231,3800.47,14607.00,921035.25,231664.50,121537758.23,5665727.50,43161.89,639285.50,5194579.62,17410.18,323384.62,307455.74,929480.63,28949158.07,5733024.66,3500.42,2300.18,36645.61,125938.15,23018.10,3100.33,11804.82,35443.42,97930.99,14707.63,4600.76,2300.19,34743.14,16509.75,23019.02,5100.94,4500.73,2800.28,2700.26,2800.28,1800.12,1800.12,700.02,600.01,1100.04,1100.04,600.01,800.02,0.00,108538.26,2900.32,2900.32
332.3211,3400.38,4800.76,957485.96,213093.85,113240056.36,5280286.25,45167.77,887913.28,4862894.78,15107.66,323180.22,273398.17,493904.20,26774683.86,4880691.61,5501.03,4400.66,102254.34,176353.45,23919.55,3300.38,11404.50,33137.96,77809.09,15808.81,13006.04,2400.21,29731.60,15308.39,23219.35,4900.86,5501.09,3900.55,2700.26,2700.26,1300.06,1200.05,600.01,900.03,500.01,1500.08,400.01,1600.09,100.00,91411.06,2700.28,3100.37
332.9192,3800.47,4800.76,730959.33,192115.04,121943743.17,5205932.82,43161.89,789305.18,4520498.48,11404.37,361550.12,339442.41,1079043.85,28178691.91,5422180.71,3500.42,3400.39,59620.64,72378.07,28928.59,3900.52,19012.49,51491.59,89677.64,18411.95,82944.98,2300.19,25924.03,14807.85,23419.69,6101.34,6901.72,5601.13,2400.21,5100.94,2900.31,1600.09,900.03,2100.16,1100.04,1400.07,400.01,1600.09,0.00,112571.37,3900.58,3900.58
333.5172,2500.20,5701.07,784758.94,198598.14,114174597.17,5418197.81,49581.65,1115746.88,5394976.83,12505.25,330130.71,328602.22,2070977.27,30065707.20,5348765.25,3200.35,5200.92,127853.49,855958.79,25021.39,5901.20,117878.60,44568.64,86055.69,15708.70,13106.13,1900.13,22017.33,13306.34,19313.39,7401.97,4500.73,2900.30,3200.37,3600.47,2500.23,2200.18,1100.04,1700.11,500.01,1000.04,300.00,1600.09,300.00,115193.53,3400.44,3200.39
334.1153,3900.50,24820.19,960587.01,311277.32,118445001.78,4898003.04,43362.46,1226776.24,3821574.96,15808.39,288272.24,301127.81,1002222.00,23549528.83,3909862.19,7101.71,3500.42,175238.11,1275205.18,21615.97,8202.32,46073.30,42763.19,70773.03,12505.51,19513.59,2200.17,29932.03,12805.87,18211.91,4800.83,3900.55,3500.44,3000.33,4500.74,2800.29,2100.16,1100.04,1700.11,800.02,1100.04,900.03,2400.21,100.00,123264.95,3100.36,16910.87
334.7133,4800.75,28426.49,1245714.79,254833.45,98367888.98,4603801.04,44064.50,1871781.73,3805136.97,13606.22,310003.64,273092.60,1119487.79,23508304.82,4738359.36,6401.39,7101.71,131586.21,972237.09,22817.79,7401.89,45170.45,53599.24,90080.13,19012.74,14107.10,2300.19,16009.17,11404.65,16609.90,5301.01,3900.55,2700.26,3400.42,3300.40,3100.35,2400.21,800.02,2200.18,1100.04,1100.04,700.02,2600.25,100.00,141140.20,1900.14,2600.26
335.3113,5701.06,34138.19,2022950.57,300971.41,94186991.93,4618635.20,44064.50,1711222.30,3842359.33,17009.71,263009.59,263521.70,1801218.01,24239927.05,4399428.16,6701.52,7101.71,211003.27,1073804.69,19913.55,7001.69,221179.00,50086.67,74692.70,15808.81,19914.15,2600.24,19012.93,10003.58,14807.87,5401.05,3800.52,1600.09,3500.44,4100.61,3000.33,1600.09,1300.06,1700.11,700.02,1200.05,400.01,2000.15,0.00,167744.51,2600.26,3600.49
335.9094,10003.27,25321.02,2032576.38,507388.04,99527301.17,4820566.76,50083.31,2919712.68,4038605.85,22717.32,280831.62,296230.62,3866010.14,25172227.49,4753080.13,8802.63,9202.87,289930.69,2086617.38,23719.22,80322.06,67657.94,43364.98,75094.78,17310.57,12705.76,800.02,19213.20,10203.73,16209.43,4600.76,3500.44,2900.30,2900.30,3600.47,2800.29,1600.09,600.01,800.02,300.00,1300.06,600.01,1600.09,0.00,110655.49,3300.41,2700.28
336.5074,10103.34,11804.57,1421376.16,567367.97,90941178.93,4900387.68,42359.61,2317654.04,3523054.49,16308.93,206729.59,342409.47,1602455.87,23285350.85,4294133.38,7902.12,7601.96,314835.08,2550519.04,21415.67,15207.98,37348.18,47578.21,69667.68,12905.87,7401.96,1300.06,18512.26,10704.10,15808.97,4600.76,1900.13,3000.33,3100.35,3600.47,1900.13,1800.12,800.02,800.02,700.02,1200.05,100.00,500.01,0.00,60134.77,3100.36,2800.30
337.1055,11104.03,5100.85,797890.36,393360.33,94213504.41,4318493.09,35842.69,1603527.64,3645525.74,21815.98,239008.84,422640.33,1370151.70,25182464.17,4215653.97,4800.78,4100.57,192350.02,1640633.60,22417.17,12705.57,19212.76,54602.98,83440.41,9102.92,2800.28,1000.04,17110.47,11304.57,14007.04,5301.01,4300.67,4200.64,3800.52,5401.06,2900.31,3500.45,1200.05,1600.09,1300.06,1000.04,100.00,900.03,0.00,46982.31,3200.39,1700.11
337.7036,6101.22,3800.47,495078.27,335692.33,108740466.36,5008684.60,45769.59,1146879.40,4221143.74,26623.79,301327.69,420685.89,118263.53,29722327.82,4516617.33,3300.37,2300.18,95207.26,800674.38,20414.24,4900.83,15408.21,78311.66,95816.88,7301.88,2800.28,300.00,12105.24,8202.41,11704.92,4200.63,3600.47,5501.09,3800.52,5701.18,4300.67,3900.55,1500.08,1900.13,1500.08,1600.09,300.00,200.00,0.00,51097.34,1000.04,1500.09
338.3016,5200.88,31632.79,402797.12,221412.30,105380156.53,5248910.01,40153.57,667765.94,4372031.30,25622.03,325735.18,378470.58,148541.54,29858212.24,4600184.24,2900.29,1000.03,39252.33,262222.34,21916.41,2800.27,9803.32,80724.89,90784.52,7902.20,1400.07,500.01,8302.47,6101.33,9403.18,4300.66,2900.30,3700.50,3100.35,4900.87,3800.53,4600.77,2100.16,3200.37,2300.19,1800.12,0.00,200.00,0.00,40360.75,900.03,2500.24
338.8996,3700.45,2400.19,386684.38,228720.09,120651289.27,5302413.97,40654.91,318048.32,4701203.06,26723.97,353253.91,330544.70,73280.93,31607841.11,4764750.77,3300.37,1600.09,13706.39,82732.58,25321.90,1500.08,6401.42,86659.11,99642.65,8602.61,1800.12,300.00,7201.86,4400.69,10904.27,5401.05,2900.30,3300.39,3600.47,4800.84,4200.64,4000.58,1400.07,2200.18,1300.06,2300.19,100.00,200.00,0.00,41765.05,1400.07,1800.12
339.4977,4400.63,1600.08,354407.30,185634.68,118081666.89,4957683.43,47274.23,386636.99,4637243.22,25021.01,392008.76,325433.45,172296.88,31659244.03,4325942.04,3300.37,1300.06,14006.67,69966.42,19112.48,900.03,120096.74,69969.01,98031.68,8602.61,2200.17,400.01,7401.96,3700.49,9703.38,4500.73,2800.28,5301.02,4000.58,6001.31,2500.23,4300.67,1200.05,2300.19,1100.04,1700.11,100.00,100.00,0.00,47584.43,700.02,1300.06
340.0958,2000.13,2700.24,390890.50,202651.49,127127928.11,5043337.04,41858.21,519576.71,4826774.47,23518.57,408340.28,346093.58,341698.63,33004535.59,4893693.00,3000.31,1300.06,17710.66,74689.61,22617.48,900.03,11504.58,78110.58,104375.90,8202.37,2200.17,0.00,5100.93,5301.01,10503.96,5401.05,3800.52,5301.02,3700.50,5401.06,4400.70,3800.53,1200.05,1900.13,900.03,1700.11,0.00,300.00,0.00,34043.23,1100.05,2400.22
340.6938,3300.36,2400.19,301477.25,203158.24,110211988.65,5315561.71,40955.73,290291.94,4434693.41,21615.68,389339.89,318280.64,184948.17,30273051.96,4337742.21,4100.57,1000.03,9703.20,49483.30,24420.37,500.01,5701.12,74592.05,105685.39,6801.63,1400.07,300.00,5100.93,3500.44,8302.47,4700.79,3300.39,4000.58,3900.55,4900.87,3800.53,3200.37,1300.06,2100.16,1400.07,2000.15,0.00,400.01,0.00,36249.01,600.01,2200.18
341.2918,3000.29,2200.16,339163.45,176829.91,116199685.89,5438467.23,44967.17,334297.19,4786905.13,18811.88,412760.01,340670.09,116456.29,31211406.61,4764138.38,3200.35,1100.04,8302.34,30030.70,20614.52,1500.08,4700.76,77607.88,111126.00,9603.25,1700.10,200.00,5301.01,6201.38,11404.67,4700.79,4600.76,4500.73,4700.80,5401.06,3500.45,2800.29,1100.04,3100.35,1700.11,2300.19,0.00,0.00,0.00,29131.67,700.02,2700.28
341.8899,3000.29,2200.16,283229.30,211268.46,130402650.26,5039287.46,44064.50,383046.26,4796679.35,26723.97,427982.13,311743.90,68357.46,33907443.13,4655534.37,3500.42,1700.10,3900.52,21816.21,20714.66,900.03,3300.38,75295.69,123627.01,7301.88,400.01,500.01,5401.04,3700.49,10503.96,4200.63,3800.52,5401.06,4300.67,5901.26,6201.40,4500.74,2300.19,3100.35,1700.11,1700.11,500.01,200.00,0.00,31035.94,700.02,2300.20
342.4879,2400.19,5100.85,298519.38,182193.13,122344412.82,5628905.26,42459.89,240723.02,5131969.01,26323.25,397553.34,343842.09,45670.34,32489073.69,4666262.87,2800.27,2300.18,3800.49,13005.76,21615.97,400.01,1100.04,91790.66,110219.09,7301.88,300.00,100.00,5200.97,4100.60,10503.96,4400.70,1900.13,4900.87,3900.55,8502.62,4800.84,4500.74,2000.15,3500.45,1700.11,1700.11,100.00,0.00,0.00,32840.23,200.00,2600.26
343.0860,2100.14,2200.16,288222.39,191709.92,123061762.23,5263217.83,42259.33,223356.54,5046369.93,21215.11,381746.44,327068.85,47476.01,36875930.16,4744648.07,3600.44,1200.05,4800.78,11004.13,23518.90,300.00,19312.89,90985.59,105282.46,8302.43,900.03,300.00,4700.79,5701.16,7401.97,4200.63,4100.61,4900.87,3800.52,5801.22,3500.45,2900.31,2000.15,3000.33,2100.16,2400.21,300.00,0.00,0.00,24422.26,900.03,1600.10
343.6840,2300.17,2400.19,285063.31,200928.69,122958577.68,5291640.14,39852.77,222544.56,4493668.30,19412.65,387287.21,321754.42,27425.38,34415730.11,4383164.65,4200.60,1500.08,3200.35,9803.27,17810.84,100.00,1400.07,89274.97,87765.94,5901.23,700.02,100.00,3700.49,3900.54,10804.19,4600.76,3900.55,5000.90,5100.94,6801.68,4100.61,4100.61,1300.06,1900.13,1200.05,2000.15,0.00,0.00,0.00,33140.98,900.03,1300.06
344.2821,2300.17,1700.09,308108.98,192317.59,120117471.38,5606423.07,44967.17,302122.97,5274895.06,24520.18,354994.70,301638.01,19713.12,39179321.84,4554608.72,4000.54,1800.11,3200.35,12305.16,26423.85,500.01,1000.03,86357.31,88872.68,6801.63,1800.12,200.00,4600.76,3600.46,10503.96,3300.39,3400.42,4000.58,4400.70,5701.18,3700.50,4200.64,1500.08,2300.19,1200.05,2000.15,100.00,100.00,0.00,46881.95,800.02,1700.11
344.8801,2500.20,3100.32,319747.02,169850.42,124794233.75,5435395.13,43763.62,288151.12,4785010.03,20914.68,348953.98,331873.90,16709.43,37765943.64,4434027.88,4200.60,1400.07,9603.13,21716.06,17710.72,900.03,3400.40,92797.06,101253.80,6601.54,1800.12,200.00,4500.72,3700.49,9303.11,3500.44,3000.32,4000.58,3800.52,6401.49,4100.61,3900.55,1200.05,2900.31,1100.04,1400.07,100.00,300.00,0.00,77222.10,900.03,1400.07
345.4781,2600.22,2000.13,476701.37,163783.91,124318436.54,5017084.54,43763.62,434834.62,4856086.82,24119.53,355916.41,355512.60,86049.37,37062732.24,4493935.56,3300.37,5000.85,34440.29,18812.05,22116.71,1300.06,7101.74,88570.65,101757.32,8202.37,8002.29,200.00,3500.44,3800.52,8502.60,5200.97,3000.32,5000.90,5701.18,6101.35,4500.74,5000.91,1900.13,2100.16,1800.12,2400.21,0.00,900.03,0.00,86377.80,300.00,1700.11
346.0762,2700.24,2700.24,499830.91,173188.04,114676235.79,5252637.35,44766.57,594180.42,4709082.17,23618.72,324713.16,328908.91,392433.62,33786578.67,4102068.45,3800.49,3700.46,43664.74,22817.73,19412.88,2900.29,16809.77,94608.75,125442.58,11404.59,7802.17,400.01,3800.52,3500.44,11704.92,5000.90,4000.58,4800.83,4400.70,5200.98,4500.74,4900.87,2600.25,2400.21,2200.18,1800.12,0.00,300.00,0.00,76719.23,700.02,1800.12
346.6742,2400.19,26723.41,687698.19,170760.61,112385830.58,4870150.04,43161.89,749954.54,4620733.13,22817.47,313986.04,330646.95,472419.78,33488455.58,4444615.06,3300.37,3000.31,32535.96,31533.85,20414.24,2700.25,18712.10,98434.18,169994.89,13706.62,9002.89,900.03,6001.29,3900.54,12005.18,5100.94,5000.90,5401.06,6501.53,8102.38,5601.14,5200.98,3200.37,2900.31,1500.08,3300.40,100.00,400.01,0.00,77825.59,500.01,2200.18
347.2723,4100.55,55199.78,1259806.84,247004.91,130353449.33,5526698.83,55903.78,1077916.41,5026533.11,26323.25,357964.77,311641.80,191936.28,33744499.68,4307570.51,5300.95,4800.78,72176.73,30631.94,18711.96,4400.67,24320.44,97930.77,162408.31,12605.60,7702.12,1300.06,6901.70,3000.32,10503.96,4900.86,2600.24,6601.58,6501.53,6801.68,5901.27,4100.61,3000.33,2600.25,1600.09,2100.16,100.00,1000.04,0.00,80642.18,800.02,1300.06
347.8704,3100.31,262643.75,2226534.59,206199.07,99763761.77,4406058.71,43863.92,1812597.18,4164980.62,22517.02,420986.28,251617.53,88061.15,26535600.77,3593824.75,3900.52,4500.69,101851.56,31634.06,14807.49,6101.28,26925.05,87262.73,142095.80,14307.22,10503.94,5000.89,7301.91,2600.24,8102.36,3700.49,2600.24,6001.30,5701.18,5801.22,5000.91,6001.31,1900.13,2300.19,1800.12,2300.19,0.00,900.03,100.00,80742.79,600.01,1100.05
348.4684,4500.66,178640.84,3784737.60,251477.88,81351438.58,3652792.45,44866.87,1901350.94,3338003.52,26523.61,253750.49,203183.01,345382.67,21596610.58,3086016.80,4000.54,5200.92,93395.69,34239.90,13205.96,5300.97,38852.14,72481.35,127762.78,12105.17,21816.99,3100.34,9102.96,2600.24,5901.25,3800.52,2800.28,3300.39,3600.47,6201.40,4800.84,3100.35,1700.11,2200.18,1200.05,2300.19,0.00,600.01,100.00,80843.39,500.01,1500.09
